approval_id,invoice_id,employee_id,vendor_id,approval_date,invoice_amount,employee_approval_limit,decision,approval_time_hour,is_fraud_ground_truth
APR01752,INV01752,E003,V005,2025-12-15,116384.22,500000,Approved,15,0
APR01753,INV01753,E005,V004,2026-03-28,82830.21,500000,Approved,12,0
APR01754,INV01754,E012,V018,2026-05-12,310104.51,2500000,Approved,18,0
APR01755,INV01755,E012,V021,2025-02-26,220433.79,2500000,Approved,16,0
APR01756,INV01756,E009,V008,2026-04-20,777630.99,250000,Rejected,20,1
APR01757,INV01757,E006,V005,2025-08-21,172335.48,500000,Approved,18,0
APR01758,INV01758,E010,V005,2025-10-06,197447.26,500000,Approved,12,0
APR01759,INV01759,E013,V002,2025-08-22,419551.69,100000,Rejected,12,0
APR01760,INV01760,E004,V002,2026-03-20,342826.19,250000,Escalated,9,0
APR01761,INV01761,E007,V020,2025-04-07,162407.34,2500000,Approved,16,0
APR01762,INV01762,E015,V002,2025-12-04,323381.42,100000,Rejected,17,0
APR01763,INV01763,E014,V030,2026-01-28,346851.72,100000,Escalated,12,0
APR01764,INV01764,E014,V001,2026-01-24,90571.96,100000,Approved,8,0
APR01765,INV01765,E013,V002,2025-11-01,529696.9,100000,Escalated,18,0
APR01766,INV01766,E001,V019,2025-12-04,604016.65,250000,Escalated,10,0
APR01767,INV01767,E015,V012,2025-08-07,155435.16,100000,Rejected,15,0
APR01768,INV01768,E020,V025,2025-02-15,312358.82,2500000,Approved,8,0
APR01769,INV01769,E005,V026,2025-10-25,390127.56,500000,Approved,8,0
APR01770,INV01770,E018,V030,2025-09-06,348278.34,500000,Approved,19,0
APR01771,INV01771,E010,V002,2026-02-05,461724.84,500000,Approved,16,0
APR01772,INV01772,E020,V016,2025-01-07,245546.3,2500000,Approved,8,0
APR01773,INV01773,E005,V004,2025-04-03,66268.86,500000,Approved,9,0
APR01774,INV01774,E001,V023,2026-02-24,49487.21,250000,Approved,14,0
APR01775,INV01775,E011,V013,2025-12-15,366839.02,2500000,Approved,16,0
APR01776,INV01776,E015,V014,2025-03-09,144115.65,100000,Rejected,13,0
APR01777,INV01777,E008,V022,2025-01-28,316182.61,100000,Escalated,19,0
APR01778,INV01778,E013,V008,2025-10-10,5522846.63,100000,Escalated,16,1
APR01779,INV01779,E005,V013,2025-06-02,380079.26,500000,Approved,15,0
APR01780,INV01780,E005,V019,2026-01-04,843522.47,500000,Rejected,11,0
APR01781,INV01781,E012,V023,2025-12-13,71207.02,2500000,Approved,16,0
APR01782,INV01782,E011,V014,2026-02-08,297603.02,2500000,Approved,19,0
APR01783,INV01783,E019,V006,2025-10-08,216974.99,250000,Approved,8,0
APR01784,INV01784,E003,V022,2025-10-18,477678.32,500000,Approved,17,0
APR01785,INV01785,E019,V007,2025-06-26,587891.73,250000,Escalated,19,0
APR01786,INV01786,E002,V008,2025-03-15,360872.72,2500000,Approved,13,0
APR01787,INV01787,E020,V012,2025-07-26,111158.58,2500000,Approved,17,0
APR01788,INV01788,E008,V027,2026-06-06,644224.58,100000,Rejected,12,0
APR01789,INV01789,E012,V028,2025-11-14,223173.89,2500000,Approved,12,1
APR01790,INV01790,E016,V007,2025-02-14,251369.83,500000,Approved,17,0
APR01791,INV01791,E016,V027,2025-12-08,126766.4,500000,Approved,12,0
APR01792,INV01792,E019,V010,2026-06-19,435990.78,250000,Escalated,13,0
APR01793,INV01793,E013,V030,2025-02-14,295631.26,100000,Escalated,16,0
APR01794,INV01794,E009,V016,2026-05-22,1093769.1,250000,Rejected,12,1
APR01795,INV01795,E002,V024,2025-11-23,364405.72,2500000,Approved,18,0
APR01796,INV01796,E015,V004,2025-12-07,76489.55,100000,Approved,8,0
APR01797,INV01797,E013,V026,2025-09-01,463580.63,100000,Escalated,8,1
APR01798,INV01798,E004,V018,2025-11-13,565469.11,250000,Rejected,9,0
APR01799,INV01799,E004,V014,2025-10-09,265857.24,250000,Escalated,11,0
APR01800,INV01800,E019,V028,2025-03-15,561045.6,250000,Rejected,8,1
APR01801,INV01801,E002,V029,2026-05-13,327226.16,2500000,Approved,12,0
APR01802,INV01802,E003,V018,2025-05-21,646925.03,500000,Escalated,8,0
APR01803,INV01803,E010,V010,2025-02-13,192362.77,500000,Approved,17,0
APR01804,INV01804,E005,V028,2026-01-14,257691.84,500000,Approved,9,0
APR01805,INV01805,E009,V009,2025-09-20,156872.34,250000,Approved,20,0
APR01806,INV01806,E018,V016,2026-01-09,264886.36,500000,Approved,19,0
APR01807,INV01807,E003,V008,2025-03-30,344214.68,500000,Approved,18,1
APR01808,INV01808,E015,V019,2025-07-14,586608.85,100000,Escalated,18,0
APR01809,INV01809,E014,V019,2025-04-25,423322.46,100000,Rejected,15,0
APR01810,INV01810,E020,V005,2025-10-25,2455327.28,2500000,Approved,16,1
APR01811,INV01811,E003,V020,2025-01-13,489713.95,500000,Flagged,20,1
APR01812,INV01812,E013,V020,2025-03-19,202324.64,100000,Rejected,17,1
APR01813,INV01813,E015,V007,2025-04-29,576407.05,100000,Rejected,17,0
APR01814,INV01814,E007,V002,2026-04-02,557405.29,2500000,Approved,11,0
APR01815,INV01815,E003,V030,2026-02-07,456235.86,500000,Approved,18,0
APR01816,INV01816,E019,V022,2025-09-21,500002.82,250000,Escalated,14,0
APR01817,INV01817,E011,V017,2025-04-07,120497.28,2500000,Approved,8,0
APR01818,INV01818,E017,V016,2025-04-08,287167.42,2500000,Approved,20,0
APR01819,INV01819,E020,V018,2025-04-18,699804.23,2500000,Approved,20,0
APR01820,INV01820,E009,V011,2025-05-06,1028449.38,250000,Escalated,19,1
APR01821,INV01821,E012,V005,2026-05-09,118122.32,2500000,Approved,14,0
APR01822,INV01822,E018,V022,2026-02-02,422649.89,500000,Approved,11,0
APR01823,INV01823,E008,V001,2025-05-25,87239.02,100000,Approved,8,0
APR01824,INV01824,E014,V029,2025-05-04,2637183.81,100000,Rejected,17,1
APR01825,INV01825,E012,V030,2025-12-25,509059.55,2500000,Approved,19,0
APR01826,INV01826,E004,V025,2025-03-20,358978.44,250000,Rejected,9,0
APR01827,INV01827,E010,V024,2025-09-30,302050.89,500000,Approved,16,0
APR01828,INV01828,E001,V013,2026-03-31,315978.99,250000,Escalated,8,0
APR01829,INV01829,E018,V001,2025-08-23,96286.49,500000,Approved,18,0
APR01830,INV01830,E011,V025,2025-07-31,550143.29,2500000,Approved,8,0
APR01831,INV01831,E017,V013,2025-10-10,283699.45,2500000,Approved,20,0
APR01832,INV01832,E008,V003,2026-05-10,179157.11,100000,Rejected,10,0
APR01833,INV01833,E019,V016,2025-10-24,226893.82,250000,Approved,13,0
APR01834,INV01834,E005,V017,2026-01-10,111331.85,500000,Approved,17,0
APR01835,INV01835,E001,V009,2026-05-16,536542.96,250000,Escalated,19,1
APR01836,INV01836,E010,V029,2026-04-04,192996.31,500000,Approved,12,0
APR01837,INV01837,E009,V002,2025-01-28,241278.91,250000,Approved,20,0
APR01838,INV01838,E007,V006,2025-07-24,429583.95,2500000,Approved,8,0
APR01839,INV01839,E005,V010,2025-07-06,1095700.14,500000,Rejected,14,0
APR01840,INV01840,E011,V002,2025-06-14,423610.5,2500000,Approved,20,0
APR01841,INV01841,E016,V021,2025-08-19,94711.15,500000,Approved,11,0
APR01842,INV01842,E009,V019,2026-03-04,551079.33,250000,Rejected,14,0
APR01843,INV01843,E002,V020,2025-11-21,150586.94,2500000,Approved,13,0
APR01844,INV01844,E001,V026,2025-09-15,213104.52,250000,Approved,13,0
APR01845,INV01845,E005,V002,2025-05-28,596114.45,500000,Escalated,17,0
APR01846,INV01846,E004,V008,2025-07-21,603476.38,250000,Escalated,14,1
APR01847,INV01847,E012,V020,2025-12-11,140072.27,2500000,Approved,17,0
APR01848,INV01848,E006,V001,2025-10-01,78167.87,500000,Approved,14,0
APR01849,INV01849,E017,V023,2025-01-21,84507.72,2500000,Approved,20,0
APR01850,INV01850,E013,V024,2025-03-13,253960.46,100000,Escalated,14,0
APR01851,INV01851,E001,V025,2026-04-26,271233.68,250000,Rejected,18,0
APR01852,INV01852,E018,V019,2025-02-10,972868.37,500000,Escalated,15,1
APR01853,INV01853,E015,V001,2026-05-14,57746.37,100000,Approved,18,0
APR01854,INV01854,E020,V009,2025-12-15,247620.88,2500000,Approved,19,0
APR01855,INV01855,E015,V017,2025-02-14,74824.01,100000,Flagged,11,1
APR01856,INV01856,E009,V022,2025-03-05,389048.2,250000,Escalated,14,0
APR01857,INV01857,E004,V013,2026-02-09,383790.0,250000,Escalated,14,0
APR01858,INV01858,E002,V016,2025-12-08,391525.51,2500000,Approved,8,0
APR01859,INV01859,E019,V021,2025-11-27,79925.94,250000,Approved,15,1
APR01860,INV01860,E011,V008,2025-04-13,235223.77,2500000,Approved,11,0
APR01861,INV01861,E002,V029,2025-04-06,399123.91,2500000,Approved,18,0
APR01862,INV01862,E002,V013,2026-01-27,307934.38,2500000,Approved,11,0
APR01863,INV01863,E002,V007,2025-01-21,457839.09,2500000,Approved,11,0
APR01864,INV01864,E014,V014,2025-12-03,330648.85,100000,Rejected,20,0
APR01865,INV01865,E001,V006,2026-02-22,250455.52,250000,Rejected,20,0
APR01866,INV01866,E019,V001,2026-05-03,63986.87,250000,Approved,15,0
APR01867,INV01867,E001,V015,2026-03-30,330449.45,250000,Rejected,10,0
APR01868,INV01868,E014,V028,2026-01-15,269729.98,100000,Rejected,9,1
APR01869,INV01869,E004,V018,2025-08-11,657546.01,250000,Escalated,20,0
APR01870,INV01870,E017,V015,2025-04-24,395253.14,2500000,Approved,11,0
APR01871,INV01871,E012,V018,2026-06-11,202536.31,2500000,Approved,14,1
APR01872,INV01872,E016,V026,2025-05-16,599621.58,500000,Escalated,20,0
APR01873,INV01873,E003,V015,2025-10-12,411070.2,500000,Approved,15,0
APR01874,INV01874,E004,V003,2025-09-25,327618.57,250000,Rejected,13,1
APR01875,INV01875,E019,V013,2026-01-14,533943.94,250000,Rejected,13,0
APR01876,INV01876,E007,V002,2025-03-30,353510.18,2500000,Approved,10,0
APR01877,INV01877,E014,V011,2025-05-19,198682.05,100000,Rejected,15,0
APR01878,INV01878,E014,V008,2026-04-07,567119.44,100000,Rejected,15,0
APR01879,INV01879,E003,V021,2026-05-27,171489.64,500000,Approved,9,0
APR01880,INV01880,E005,V020,2026-02-05,139640.75,500000,Approved,13,0
APR01881,INV01881,E012,V005,2026-02-07,149144.6,2500000,Approved,16,0
APR01882,INV01882,E019,V016,2026-03-18,275897.12,250000,Escalated,8,0
APR01883,INV01883,E019,V010,2025-02-20,299800.43,250000,Rejected,20,0
APR01884,INV01884,E013,V007,2025-11-17,688304.44,100000,Escalated,19,0
APR01885,INV01885,E007,V016,2026-03-24,405243.8,2500000,Approved,16,0
APR01886,INV01886,E005,V026,2025-05-16,645245.42,500000,Rejected,8,0
APR01887,INV01887,E009,V009,2025-07-08,270925.28,250000,Rejected,14,0
APR01888,INV01888,E012,V004,2025-11-15,96507.62,2500000,Approved,19,0
APR01889,INV01889,E014,V022,2026-01-09,98382.63,100000,Approved,18,1
APR01890,INV01890,E009,V002,2025-09-25,529183.32,250000,Escalated,8,0
APR01891,INV01891,E006,V004,2025-01-06,72247.23,500000,Approved,10,0
APR01892,INV01892,E017,V009,2025-05-03,404200.59,2500000,Approved,17,0
APR01893,INV01893,E001,V006,2026-02-06,155199.75,250000,Approved,19,0
APR01894,INV01894,E020,V025,2025-01-03,622106.56,2500000,Approved,18,0
APR01895,INV01895,E014,V010,2025-11-28,240507.52,100000,Rejected,14,0
APR01896,INV01896,E003,V015,2025-06-29,720666.24,500000,Escalated,15,0
APR01897,INV01897,E020,V004,2025-11-28,74120.13,2500000,Approved,14,0
APR01898,INV01898,E016,V001,2025-04-07,118568.17,500000,Flagged,15,1
APR01899,INV01899,E007,V018,2025-12-21,259003.29,2500000,Approved,10,0
APR01900,INV01900,E002,V020,2025-02-26,38645.39,2500000,Approved,8,1
APR01901,INV01901,E020,V011,2025-07-17,421323.44,2500000,Approved,8,0
APR01902,INV01902,E011,V018,2026-03-12,919160.7,2500000,Approved,9,0
APR01903,INV01903,E007,V015,2025-12-01,297176.63,2500000,Approved,11,0
APR01904,INV01904,E001,V012,2025-06-15,118940.92,250000,Approved,11,0
APR01905,INV01905,E015,V002,2025-04-25,650466.5,100000,Escalated,14,0
APR01906,INV01906,E008,V022,2025-03-26,498377.01,100000,Rejected,14,0
APR01907,INV01907,E007,V017,2025-08-31,84340.79,2500000,Approved,12,0
APR01908,INV01908,E007,V022,2026-05-16,885968.14,2500000,Approved,10,0
APR01909,INV01909,E006,V015,2025-10-11,389235.13,500000,Approved,16,0
APR01910,INV01910,E002,V022,2026-06-18,245008.33,2500000,Approved,18,0
APR01911,INV01911,E004,V006,2026-03-25,354069.75,250000,Rejected,16,0
APR01912,INV01912,E018,V027,2026-01-24,237870.14,500000,Approved,18,0
APR01913,INV01913,E018,V011,2026-05-18,488740.71,500000,Approved,16,1
APR01914,INV01914,E007,V019,2025-11-30,437702.36,2500000,Approved,8,0
APR01915,INV01915,E013,V022,2025-06-25,811758.88,100000,Escalated,12,1
APR01916,INV01916,E013,V013,2025-01-13,304839.26,100000,Escalated,13,0
APR01917,INV01917,E004,V014,2025-12-19,265491.29,250000,Rejected,17,0
APR01918,INV01918,E016,V001,2026-04-18,490014.76,500000,Approved,19,1
APR01919,INV01919,E019,V020,2025-02-19,470482.97,250000,Escalated,18,1
APR01920,INV01920,E013,V012,2025-10-08,135269.44,100000,Rejected,17,0
APR01921,INV01921,E004,V016,2026-01-05,303089.13,250000,Escalated,18,0
APR01922,INV01922,E013,V023,2026-01-17,63268.11,100000,Approved,15,0
APR01923,INV01923,E020,V002,2025-03-11,352948.67,2500000,Approved,16,0
APR01924,INV01924,E015,V020,2025-03-28,96524.85,100000,Flagged,12,1
APR01925,INV01925,E013,V017,2025-03-03,90551.53,100000,Approved,11,0
APR01926,INV01926,E020,V027,2025-03-16,103991.54,2500000,Approved,16,0
APR01927,INV01927,E019,V013,2026-05-08,481202.1,250000,Escalated,12,0
APR01928,INV01928,E004,V025,2026-05-22,207517.73,250000,Approved,9,0
APR01929,INV01929,E006,V014,2026-03-12,568524.81,500000,Rejected,8,0
APR01930,INV01930,E013,V010,2026-05-20,525268.48,100000,Rejected,19,0
APR01931,INV01931,E002,V001,2025-10-07,58074.46,2500000,Approved,13,0
APR01932,INV01932,E005,V007,2025-06-11,453953.93,500000,Approved,15,0
APR01933,INV01933,E008,V009,2026-04-30,513801.83,100000,Rejected,19,0
APR01934,INV01934,E007,V027,2025-10-25,302773.76,2500000,Approved,9,0
APR01935,INV01935,E008,V021,2026-05-26,129779.67,100000,Rejected,20,0
APR01936,INV01936,E018,V002,2025-03-15,480982.51,500000,Approved,17,1
APR01937,INV01937,E009,V013,2026-01-23,501450.26,250000,Escalated,17,1
APR01938,INV01938,E009,V021,2025-07-07,265870.37,250000,Escalated,10,0
APR01939,INV01939,E007,V013,2026-04-30,392022.64,2500000,Approved,11,0
APR01940,INV01940,E011,V023,2025-10-16,39445.11,2500000,Approved,20,0
APR01941,INV01941,E017,V014,2026-04-17,294754.25,2500000,Approved,11,0
APR01942,INV01942,E017,V027,2026-04-20,124836.58,2500000,Approved,17,0
APR01943,INV01943,E002,V013,2025-10-06,490058.71,2500000,Approved,20,0
APR01944,INV01944,E007,V022,2025-11-23,3002802.45,2500000,Escalated,15,1
APR01945,INV01945,E012,V021,2026-06-13,50192.91,2500000,Approved,11,0
APR01946,INV01946,E014,V011,2025-03-05,290672.37,100000,Escalated,19,1
APR01947,INV01947,E019,V011,2025-07-30,489787.71,250000,Escalated,18,0
APR01948,INV01948,E016,V003,2025-12-15,221431.94,500000,Approved,15,0
APR01949,INV01949,E015,V020,2025-02-25,154889.22,100000,Rejected,9,0
APR01950,INV01950,E002,V018,2025-07-11,1122460.2,2500000,Flagged,13,1
APR01951,INV01951,E015,V006,2025-05-29,524082.73,100000,Escalated,13,1
APR01952,INV01952,E009,V017,2026-03-06,97860.57,250000,Approved,9,0
APR01953,INV01953,E015,V023,2025-08-28,97263.92,100000,Approved,17,1
APR01954,INV01954,E010,V022,2025-10-10,471786.23,500000,Approved,13,0
APR01955,INV01955,E016,V027,2026-01-01,145611.5,500000,Approved,17,0
APR01956,INV01956,E015,V008,2025-08-03,625876.58,100000,Rejected,17,0
APR01957,INV01957,E007,V023,2025-04-19,88459.24,2500000,Approved,10,0
APR01958,INV01958,E017,V010,2025-01-21,577704.79,2500000,Approved,13,0
APR01959,INV01959,E019,V023,2026-04-26,44928.25,250000,Approved,17,0
APR01960,INV01960,E005,V010,2025-08-08,443721.06,500000,Approved,15,0
APR01961,INV01961,E020,V004,2025-03-04,44499.36,2500000,Approved,10,0
APR01962,INV01962,E003,V002,2025-09-11,530365.84,500000,Escalated,18,0
APR01963,INV01963,E014,V022,2025-05-07,317029.67,100000,Escalated,10,0
APR01964,INV01964,E007,V026,2025-03-13,5317717.16,2500000,Rejected,20,1
APR01965,INV01965,E014,V020,2025-05-05,237508.37,100000,Escalated,17,0
APR01966,INV01966,E007,V026,2025-04-10,417050.86,2500000,Approved,12,0
APR01967,INV01967,E003,V016,2025-04-09,252676.14,500000,Approved,10,0
APR01968,INV01968,E017,V010,2025-02-02,510585.13,2500000,Approved,19,0
APR01969,INV01969,E012,V009,2026-04-10,348707.62,2500000,Approved,14,0
APR01970,INV01970,E008,V030,2026-04-10,280954.19,100000,Escalated,18,0
APR01971,INV01971,E015,V007,2025-04-07,501025.11,100000,Escalated,18,0
APR01972,INV01972,E011,V004,2026-06-19,142302.47,2500000,Approved,8,0
APR01973,INV01973,E011,V005,2025-08-02,131900.92,2500000,Approved,16,0
APR01974,INV01974,E018,V030,2025-04-30,261570.01,500000,Flagged,12,1
APR01975,INV01975,E005,V022,2025-07-28,292817.81,500000,Approved,8,0
APR01976,INV01976,E002,V006,2026-03-29,379102.85,2500000,Approved,16,0
APR01977,INV01977,E019,V020,2025-10-11,134830.65,250000,Approved,15,0
APR01978,INV01978,E009,V019,2026-02-18,303396.15,250000,Rejected,15,0
APR01979,INV01979,E008,V002,2026-06-04,376261.13,100000,Escalated,11,0
APR01980,INV01980,E007,V026,2026-03-20,410112.12,2500000,Approved,14,0
APR01981,INV01981,E015,V026,2025-05-04,364389.05,100000,Escalated,20,0
APR01982,INV01982,E003,V015,2025-12-27,279843.56,500000,Approved,17,0
APR01983,INV01983,E002,V016,2026-02-14,203991.57,2500000,Approved,20,0
APR01984,INV01984,E002,V007,2026-06-13,564870.75,2500000,Approved,12,1
APR01985,INV01985,E005,V002,2025-06-07,500976.52,500000,Rejected,20,0
APR01986,INV01986,E019,V022,2025-10-07,499461.62,250000,Rejected,19,0
APR01987,INV01987,E001,V025,2026-04-29,403590.96,250000,Rejected,10,0
APR01988,INV01988,E018,V025,2025-11-18,414242.51,500000,Approved,20,0
APR01989,INV01989,E019,V026,2025-11-17,565446.17,250000,Rejected,15,0
APR01990,INV01990,E004,V018,2025-01-29,552473.66,250000,Rejected,18,0
APR01991,INV01991,E019,V018,2026-05-18,491108.96,250000,Rejected,15,0
APR01992,INV01992,E003,V005,2025-04-18,119715.04,500000,Approved,10,0
APR01993,INV01993,E006,V015,2026-02-08,282110.52,500000,Approved,20,0
APR01994,INV01994,E007,V016,2025-06-15,292262.37,2500000,Flagged,9,1
APR01995,INV01995,E015,V011,2026-06-03,202096.37,100000,Escalated,18,0
APR01996,INV01996,E020,V006,2025-11-26,324441.74,2500000,Approved,13,0
APR01997,INV01997,E009,V013,2026-05-03,431744.24,250000,Escalated,11,0
APR01998,INV01998,E004,V019,2025-09-22,479345.19,250000,Escalated,11,0
APR01999,INV01999,E019,V008,2025-10-10,635063.63,250000,Escalated,12,0
APR02000,INV02000,E001,V028,2026-06-14,224205.22,250000,Approved,19,1
